Company ID,Client Status,Deposits (Co or Firm),Investment Balances (Co or Firm),Loans (Co or Firm),Credit Lines *,MD Name,State,Client Tier,Business Group,Most recent Call Report,,
a278,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a278,Non-Client,,,,,,NJ,,Life Science and Healthcare,,,
a278,Non-Client,,,,,,MI,,Life Science and Healthcare,,,
a280,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
a280,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a281,Former Client,0,0,0,,Jeff,MN,,Life Science and Healthcare,,,
a282,Former Client,0,0,0,1500,Laura,FL,Silver,Life Science and Healthcare,9/29/20,,
a282,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
a282,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
a282,Non-Client,,,,,,IL,,Life Science and Healthcare,,,
a282,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
a283,Non-Client,0,0,0,,Dominic,UT,,Life Science and Healthcare,,,
a283,Non-Client,,,,,,MI,,Life Science and Healthcare,,,
a283,Non-Client,,,,,Jeff,CO,,Life Science and Healthcare,,,
a284,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a285,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
a285,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a285,Non-Client,,,,,,NY,,Life Science and Healthcare,,,
a285,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
a286,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a287,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
a288,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
a288,Former Client,0,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,,,
a288,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,,,
a288,Non-Client,,,,,Joe,UT,Gold,Life Science and Healthcare,,,
A289,Client,2792,0,0,,Dominic,TX,Iron,Life Science and Healthcare,2/18/19,,
a289,Non-Client,,,,,Kate,NH,,Life Science and Healthcare,,,
a290,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a290,Non-Client,,,,,,MI,,Life Science and Healthcare,,,
a291,Client,9708,0,0,4000,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
a291,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
a292,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
a293,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
a294,Non-Client,,,,,Joe,MA,Gold,Life Science and Healthcare,2/1/18,,
a294,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a295,Client,2479,3230,0,3400,Betty,WA,Gold,Life Science and Healthcare,10/14/20,,
a295,Former Client,0,0,0,,Jeff,MN,,Life Science and Healthcare,,,
a296,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
a296,Former Client,0,0,0,,Betty,CA,Gold,Life Science and Healthcare,,,
a297,Former Client,0,0,0,,Kate,MA,Gold,Life Science and Healthcare,,,
a299,Non-Client,,,,,,CO,,Life Science and Healthcare,,,
a300,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
a300,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
A301,Non-Client,,,,,Joe,MA,Bronze,Life Science and Healthcare,11/10/20,,
a302,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
a302,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
a303,Client,3141,0,0,,Laura,PA,Bronze,Life Science and Healthcare,5/18/20,,
a303,Former Client,0,0,0,2500,Paul,CO,Bronze,Life Science and Healthcare,2/1/19,,
a303,Non-Client,,,,,,DC,,Life Science and Healthcare,,,
a303,Former Client,0,0,0,,Betty,NJ,Silver,Life Science and Healthcare,,,
a304,Client,2507,2179,6624,7124,Kate,MA,Silver,Life Science and Healthcare,8/9/20,,
a304,Client,1986,0,0,2000,Joe,CA,Gold,HC Corporate Finance,3/11/20,,
a304,Client,5168,0,5168,5168,Chris,CA,Silver,Life Science and Healthcare,1/20/19,,
a304,Non-Client,,,,,Jeff,KS,,Life Science and Healthcare,11/12/18,,
a305,Non-Client,,,,,,KY,,Life Science and Healthcare,,,
a305,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
a305,Former Client,0,0,0,,Chris,CA,Silver,Life Science and Healthcare,,,
a305,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
a306,Non-Client,,,,,,OH,,Life Science and Healthcare,,,
a307,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
a307,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,,,
A308,Client,2854,1188,3071,3271,Chris,CA,Silver,Life Science and Healthcare,11/24/20,,
a308,Client,0,5161,0,,Jeff,MA,Silver,Life Science and Healthcare,9/15/20,,
a308,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a309,Client,6448,2208,0,1500,Dominic,CA,Silver,Life Science and Healthcare,11/24/20,,
a309,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,11/10/20,,
a309,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,,,
a310,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,5/20/20,,
a310,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
a310,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
a310,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
A310,Non-Client,,,,,,KY,,Life Science and Healthcare,,,
a311,Client,2500,8241,4166,1280,Chris,CA,Gold,Life Science and Healthcare,8/31/20,,
a312,Former Client,0,0,0,,Chris,CA,Silver,Life Science and Healthcare,8/8/19,,
a313,Client,1570,4034,1500,8281,Kevin,MA,Gold,Life Science and Healthcare,7/6/20,,
a313,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,9/5/17,,
a315,Former Client,0,0,0,,Kevin,MA,Silver,Life Science and Healthcare,,,
A316,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,,,
a316,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
a316,Former Client,0,0,0,,Betty,CA,,Life Science and Healthcare,,,
a317,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
a320,Client,3173,5851,1000,3965,Chris,CA,Gold,Life Science and Healthcare,8/16/20,,
a320,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
a321,Non-Client,,,,,Kevin,CT,,Life Science and Healthcare,2/20/17,,
a322,Client,7523,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
a324,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
a325,Client,1034,5953,1610,1860,Chris,CA,Silver,Life Science and Healthcare,7/21/20,,
a327,Former Client,0,0,0,,Kevin,MA,Iron,Life Science and Healthcare,6/17/19,,
a328,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a329,Non-Client,,,,,Chris,CT,,Life Science and Healthcare,12/25/20,,
a329,Client,9523,0,0,1000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
a331,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,12/25/20,,
a338,Non-Client,,,,,Chris,,,Life Science and Healthcare,12/25/20,,
a338,Client,5247,0,0,4000,Laura,NJ,Bronze,Life Science and Healthcare,9/8/20,,
a338,Client,4039,0,0,0,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
a339,Former Client,0,0,0,,Chris,CA,Iron,Life Science and Healthcare,8/8/19,,
a340,Client,2755,5287,0,1500,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
A343,Non-Client,,,,,Laura,VA,,Life Science and Healthcare,12/25/20,,
a343,Former Client,0,0,0,,Laura,NJ,Bronze,Life Science and Healthcare,12/25/20,,
a343,Client,1394,1931,0,2700,Betty,CA,Gold,Life Science and Healthcare,10/29/20,,
a345,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,12/25/20,,
a345,Client,1118,0,0,1000,Kevin,CA,Bronze,Life Science and Healthcare,8/8/20,,
a345,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,2/23/20,,
a346,Former Client,0,0,0,0,Laura,PA,Bronze,Life Science and Healthcare,6/17/19,,
a347,Former Client,0,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,2/20/20,,
a349,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,2/1/17,,
a350,Former Client,0,0,0,0,Kate,MA,Iron,Life Science and Healthcare,5/23/18,,
a351,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a352,Non-Client,,,,,Betty,WA,,Life Science and Healthcare,12/25/20,,
a353,Former Client,0,0,0,0,Kate,MA,Iron,Life Science and Healthcare,8/30/18,,
a354,Former Client,0,0,0,0,Jeff,CA,Bronze,Life Science and Healthcare,2/20/20,,
a357,Client,7437,0,0,1000,Jeff,MO,Bronze,Life Science and Healthcare,8/9/20,,
a359,Client,2500,1208,0,1000,Chris,CA,Silver,Life Science and Healthcare,7/22/20,,
a359,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,4/11/19,,
a363,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a363,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/25/20,,
a364,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,12/25/20,,
A365,Non-Client,,,,,Joe,CA,Silver,Life Science and Healthcare,6/23/19,,
a366,Former Client,0,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,6/6/18,,
a366,Former Client,0,0,0,,Paul,MN,Bronze,Life Science and Healthcare,2/26/18,,
a367,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,12/25/20,,
a367,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/25/20,,
a367,Client,4829,0,0,1000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
a368,Client,8003,0,0,1000,Betty,CA,Silver,Life Science and Healthcare,9/29/20,,
a370,Client,3079,0,0,2500,Betty,CA,Gold,Life Science and Healthcare,8/10/20,,
a373,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,11/4/14,,
a375,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a375,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,10/24/16,,
a379,Client,2754,0,0,2500,Kevin,CA,Bronze,Life Science and Healthcare,8/12/20,,
a379,Non-Client,,,,,Laura,MD,,Life Science and Healthcare,,,
a379,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,,,
a381,Client,1000,2933,0,2000,Laura,PA,Silver,Life Science and Healthcare,8/17/20,,
a381,Client,5874,0,0,,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
a381,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
a384,Client,1091,0,0,1000,Kevin,NY,Silver,Life Science and Healthcare,7/19/20,,
a384,Former Client,0,0,0,2000,Kate,MA,Iron,Life Science and Healthcare,2/19/20,,
a385,Non-Client,,,,,Laura,NC,,Life Science and Healthcare,,,
a386,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
a387,Former Client,0,0,0,,Betty,CA,,Life Science and Healthcare,,,
a387,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
a388,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/8/17,,
A389,Non-Client,,,,,Dominic,,,Life Science and Healthcare,,,
a390,Client,3340,0,0,1500,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
a391,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
a393,Client,2141,0,0,1000,Dominic,CA,Silver,Life Science and Healthcare,9/21/20,,
a393,Former Client,0,0,0,,Jeff,IL,Bronze,Life Science and Healthcare,8/3/16,,
a393,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
a393,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
a395,Client,2119,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
a397,Former Client,0,0,0,,Dominic,CA,Iron,Life Science and Healthcare,1/13/19,,
a398,Client,1975,6921,0,2326,Kevin,NY,Gold,Life Science and Healthcare,11/19/20,,
a398,Client,2500,5799,0,,Dominic,CA,Silver,Life Science and Healthcare,9/14/20,,
a398,Former Client,0,0,0,,Laura,PA,Bronze,Life Science and Healthcare,10/2/17,,
a398,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a400,Non-Client,0,0,0,,Vera,NY,,Life Science and Healthcare,3/17/19,,
a404,Client,1713,0,0,5000,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
a404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
a405,Former Client,0,0,0,,Jeff,MN,,Life Science and Healthcare,4/4/16,,
a407,Former Client,0,0,0,,Kate,MA,Iron,Life Science and Healthcare,6/11/18,,
a407,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,1/16/18,,
a407,Non-Client,,,,,Dominic,,,Life Science and Healthcare,,,
a408,Client,4112,8288,1918,2563,Chris,MA,Gold,Life Science and Healthcare,11/12/20,,
a408,Client,5407,0,1449,2100,Jesse,TN,Gold,Sponsor Finance - Life Sci,,,
a409,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,5/27/19,,
a410,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a413,Client,0,7346,3100,5000,Jeff,WI,Gold,Life Science and Healthcare,10/26/20,,
a413,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
a413,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a414,Client,7500,3559,1500,3100,Kevin,CT,Gold,Life Science and Healthcare,9/16/20,,
A414,Non-Client,,,,,Jeff,KS,,Life Science and Healthcare,,,
a415,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
a416,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,6/25/18,,
a418,Former Client,0,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,8/19/17,,
A419,Former Client,0,0,0,,Laura,PA,Iron,Life Science and Healthcare,4/30/19,,
a420,Non-Client,,,,,Jeff,CO,,Life Science and Healthcare,,,
a420,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
a425,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,6/23/19,,
a425,Non-Client,,,,,Vera,,,Life Science and Healthcare,5/23/16,,
a427,Client,3486,9063,6161,7161,Betty,CA,Gold,Life Science and Healthcare,9/29/20,,
a429,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,9/10/19,,
a430,Client,1268,2277,0,7500,Betty,CA,Silver,Life Science and Healthcare,9/7/20,,
a432,Former Client,0,0,0,0,Kevin,FL,Bronze,Life Science and Healthcare,6/6/18,,
a433,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,8/11/19,,
a433,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
a433,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
a433,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
a434,Client,1050,1296,4039,4039,Chris,CA,Bronze,Life Science and Healthcare,9/29/20,,
a435,Former Client,0,0,0,0,Kevin,MA,Iron,Life Science and Healthcare,2/18/19,,
a435,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,5/6/18,,
a435,Non-Client,,,,,Kate,LA,,Life Science and Healthcare,,,
A435,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
a435,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a436,Client,2782,9442,0,3000,Chris,CA,Silver,Life Science and Healthcare,8/17/20,,
a438,Client,1512,0,1000,1035,Dominic,CA,Gold,Life Science and Healthcare,11/22/20,,
A438,Client,9000,2385,0,6600,Kate,MA,Bronze,Life Science and Healthcare,9/8/20,,
a439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,5/19/19,,
a439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
a439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
a439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
a439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
a439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
a439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
a440,Client,8381,3399,4696,5596,Chris,CA,Gold,Life Science and Healthcare,8/20/20,,
a441,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,4/21/19,,
a441,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
a443,Former Client,0,0,0,,Laura,MD,Bronze,Life Science and Healthcare,8/3/16,,
A449,Client,2117,4738,0,2500,Betty,CA,Gold,Life Science and Healthcare,11/17/20,,
a449,Former Client,0,0,0,8000,Dominic,CA,Bronze,Life Science and Healthcare,8/8/19,,
a449,Client,1035,0,9450,1615,Peter,FL,Gold,Sponsor Finance - Life Sci,,,
A460,Client,2374,0,0,3000,Kate,MA,Iron,Life Science and Healthcare,10/14/20,,
a460,Non-Client,,,,,Kate,,,Life Science and Healthcare,,,
a461,Former Client,0,0,0,,Laura,MD,Iron,Life Science and Healthcare,2/19/18,,
a462,Former Client,0,0,0,,Betty,CA,Silver,Life Science and Healthcare,,,
a462,Non-Client,,,,,Jeff,IN,,Life Science and Healthcare,,,
a470,Client,3384,1130,0,1000,Kate,MA,Silver,Life Science and Healthcare,10/21/20,,
a477,Former Client,0,0,0,,Chris,CA,Iron,Life Science and Healthcare,2/19/18,,
a481,Non-Client,,,,,Laura,VA,,Life Science and Healthcare,,,
a486,Client,6142,1618,1255,4900,Kate,MA,Gold,Life Science and Healthcare,8/31/20,,
A487,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,3/5/19,,
a490,Former Client,0,0,0,0,Laura,GA,Silver,Life Science and Healthcare,7/21/19,,
a491,Client,8560,1715,0,1100,Kate,MA,Bronze,Life Science and Healthcare,4/9/20,,
a492,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,6/15/18,,
a492,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,9/19/17,,
a492,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,,,
a493,Non-Client,,,,,Joe,TN,,Life Science and Healthcare,,,
a493,Non-Client,,,,,Joe,FL,Silver,Life Science and Healthcare,,,
A493,Non-Client,,,,,Joe,NC,,Life Science and Healthcare,,,
a494,Former Client,0,0,0,,Betty,CA,Iron,Life Science and Healthcare,2/22/20,,
a494,Former Client,0,0,0,,Betty,CA,Gold,Life Science and Healthcare,,,
a495,Non-Client,,,,,Jeff,NE,,Life Science and Healthcare,12/25/20,,
a495,Non-Client,,,,,Kate,ME,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Jeff,ID,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Jeff,MO,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Laura,GA,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Kate,NJ,,Life Science and Healthcare,,,
a495,Non-Client,,,,,Jeff,MI,,Life Science and Healthcare,,,
a496,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,11/27/20,,
a496,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,8/16/20,,
a496,Client,5000,4997,7322,7922,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
a497,Former Client,0,0,0,,Laura,DC,Bronze,Life Science and Healthcare,3/20/18,,
a497,Former Client,0,0,0,,Paul,TX,,Life Science and Healthcare,2/19/18,,
a501,Client,1045,0,0,,Kate,NY,Bronze,Life Science and Healthcare,10/1/20,,
a505,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,12/25/20,,
a508,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a509,Non-Client,,,,,,CA,,Life Science and Healthcare,12/25/20,,
a510,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/25/20,,
a510,Client,8087,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,,MD,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/25/20,,
A516,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,,FL,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,,,Life Science and Healthcare,12/25/20,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/25/20,,
a516,Client,1531,0,0,,Dominic,CA,Silver,Life Science and Healthcare,6/9/20,,
a516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
A516,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
A516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
A516,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
a516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
a517,Non-Client,,,,,Vera,,,Life Science and Healthcare,12/25/20,,
a517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/25/20,,
a517,Non-Client,,,,,,SC,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Kevin,,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MD,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,12/24/20,,
a517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,9/18/17,,
a517,Non-Client,,,,,Jeff,WI,,Life Science and Healthcare,,,
a517,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
a517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
